ts_utc,binance_mark_close,reya_close,abs_diff,diff_pct,updated_at_utc
2026-02-24 21:30:00Z,,63861.84565309795,,,2026-02-25T10:11:07Z
2026-02-24 21:31:00Z,,63851.43936239077,,,2026-02-25T10:11:07Z
2026-02-24 21:32:00Z,,63912.18229035468,,,2026-02-25T10:11:07Z
2026-02-24 21:33:00Z,,63866.76583589423,,,2026-02-25T10:11:07Z
2026-02-24 21:34:00Z,,63873.51540604546,,,2026-02-25T10:11:07Z
2026-02-24 21:35:00Z,,63902.92333216436,,,2026-02-25T10:11:07Z
2026-02-24 21:36:00Z,,63930.4168820558,,,2026-02-25T10:11:07Z
2026-02-24 21:37:00Z,,63941.33939885483,,,2026-02-25T10:11:07Z
2026-02-24 21:38:00Z,,63992.71013321583,,,2026-02-25T10:11:07Z
2026-02-24 21:39:00Z,,63978.17461511989,,,2026-02-25T10:11:07Z
2026-02-24 21:40:00Z,,63988.69582282325,,,2026-02-25T10:11:07Z
2026-02-24 21:41:00Z,,63980.11402779199,,,2026-02-25T10:11:07Z
2026-02-24 21:42:00Z,,63999.94521545314,,,2026-02-25T10:11:07Z
2026-02-24 21:43:00Z,,63995.22040166568,,,2026-02-25T10:11:07Z
2026-02-24 21:44:00Z,,63984.9471988196,,,2026-02-25T10:11:07Z
2026-02-24 21:45:00Z,,64030.98317991725,,,2026-02-25T10:11:07Z
2026-02-24 21:46:00Z,,64009.08002927717,,,2026-02-25T10:11:07Z
2026-02-24 21:47:00Z,,64040.67713687833,,,2026-02-25T10:11:07Z
2026-02-24 21:48:00Z,,64011.4914174554,,,2026-02-25T10:11:07Z
2026-02-24 21:49:00Z,,63994.26731168212,,,2026-02-25T10:11:07Z
2026-02-24 21:50:00Z,,64005.70309784522,,,2026-02-25T10:11:07Z
2026-02-24 21:51:00Z,,63972.97988981858,,,2026-02-25T10:11:07Z
2026-02-24 21:52:00Z,,63968.30080328692,,,2026-02-25T10:11:07Z
2026-02-24 21:53:00Z,,63961.25261637381,,,2026-02-25T10:11:07Z
2026-02-24 21:54:00Z,,63986.81891232925,,,2026-02-25T10:11:07Z
2026-02-24 21:55:00Z,,64040.0311800003,,,2026-02-25T10:11:07Z
2026-02-24 21:56:00Z,,64025.58701927373,,,2026-02-25T10:11:07Z
2026-02-24 21:57:00Z,,64033.44811911358,,,2026-02-25T10:11:07Z
2026-02-24 21:58:00Z,,64029.14278107989,,,2026-02-25T10:11:07Z
2026-02-24 21:59:00Z,,64007.88669604592,,,2026-02-25T10:11:07Z
2026-02-24 22:00:00Z,,63964.99018521843,,,2026-02-25T10:11:07Z
2026-02-24 22:01:00Z,,64029.33618208627,,,2026-02-25T10:11:07Z
2026-02-24 22:02:00Z,,64105.45499761892,,,2026-02-25T10:11:07Z
2026-02-24 22:03:00Z,,64132.78950235828,,,2026-02-25T10:11:07Z
2026-02-24 22:04:00Z,,64170.29971692121,,,2026-02-25T10:11:07Z
2026-02-24 22:05:00Z,,64166.58583451004,,,2026-02-25T10:11:07Z
2026-02-24 22:06:00Z,,64145.78658467964,,,2026-02-25T10:11:07Z
2026-02-24 22:07:00Z,,64089.97358926768,,,2026-02-25T10:11:07Z
2026-02-24 22:08:00Z,,64119.03863971296,,,2026-02-25T10:11:07Z
2026-02-24 22:09:00Z,,64144.38353086073,,,2026-02-25T10:11:07Z
2026-02-24 22:10:00Z,,64144.9144717478,,,2026-02-25T10:11:07Z
2026-02-24 22:11:00Z,,64133.423829438,,,2026-02-25T10:11:07Z
2026-02-24 22:12:00Z,,64178.61197241887,,,2026-02-25T10:11:07Z
2026-02-24 22:13:00Z,,64174.53641039956,,,2026-02-25T10:11:07Z
2026-02-24 22:14:00Z,,64189.06829464317,,,2026-02-25T10:11:07Z
2026-02-24 22:15:00Z,,64188.01722941273,,,2026-02-25T10:11:07Z
2026-02-24 22:16:00Z,,64152.34837029097,,,2026-02-25T10:11:07Z
2026-02-24 22:17:00Z,,64169.57393033137,,,2026-02-25T10:11:07Z
2026-02-24 22:18:00Z,,64117.04597410112,,,2026-02-25T10:11:07Z
2026-02-24 22:19:00Z,,64110.1836088064,,,2026-02-25T10:11:07Z
2026-02-24 22:20:00Z,,64128.60233658614,,,2026-02-25T10:11:07Z
2026-02-24 22:21:00Z,,64157.01751453344,,,2026-02-25T10:11:07Z
2026-02-24 22:22:00Z,,64157.13338861075,,,2026-02-25T10:11:07Z
2026-02-24 22:23:00Z,,64118.41994642602,,,2026-02-25T10:11:07Z
2026-02-24 22:24:00Z,,64111.77605833747,,,2026-02-25T10:11:07Z
2026-02-24 22:25:00Z,,64090.27469913713,,,2026-02-25T10:11:07Z
2026-02-24 22:26:00Z,,64055.29785745616,,,2026-02-25T10:11:07Z
2026-02-24 22:27:00Z,,64085.81004614753,,,2026-02-25T10:11:07Z
2026-02-24 22:28:00Z,,64134.53648753849,,,2026-02-25T10:11:07Z
2026-02-24 22:29:00Z,,64112.65184991109,,,2026-02-25T10:11:07Z
2026-02-24 22:30:00Z,,64083.12487871699,,,2026-02-25T10:11:07Z
2026-02-24 22:31:00Z,,64067.60630846905,,,2026-02-25T10:11:07Z
2026-02-24 22:32:00Z,,64065.12716558253,,,2026-02-25T10:11:07Z
2026-02-24 22:33:00Z,,64053.05172713006,,,2026-02-25T10:11:07Z
2026-02-24 22:34:00Z,,64112.39604426594,,,2026-02-25T10:11:07Z
2026-02-24 22:35:00Z,,64137.7079918595,,,2026-02-25T10:11:07Z
2026-02-24 22:36:00Z,,64105.04026157263,,,2026-02-25T10:11:07Z
2026-02-24 22:37:00Z,,64079.75773960947,,,2026-02-25T10:11:07Z
2026-02-24 22:38:00Z,,64111.60850776957,,,2026-02-25T10:11:07Z
2026-02-24 22:39:00Z,,64106.12141127004,,,2026-02-25T10:11:07Z
2026-02-24 22:40:00Z,,64088.3309078658,,,2026-02-25T10:11:07Z
2026-02-24 22:41:00Z,,64091.59053497806,,,2026-02-25T10:11:07Z
2026-02-24 22:42:00Z,,64102.45030525345,,,2026-02-25T10:11:07Z
2026-02-24 22:43:00Z,,64065.79590402853,,,2026-02-25T10:11:07Z
2026-02-24 22:44:00Z,,64058.27850404898,,,2026-02-25T10:11:07Z
2026-02-24 22:45:00Z,,64079.08676995842,,,2026-02-25T10:11:07Z
2026-02-24 22:46:00Z,,64083.58174181853,,,2026-02-25T10:11:07Z
2026-02-24 22:47:00Z,,64115.04839356193,,,2026-02-25T10:11:07Z
2026-02-24 22:48:00Z,,64076.02148554147,,,2026-02-25T10:11:07Z
2026-02-24 22:49:00Z,,64070.43250944573,,,2026-02-25T10:11:07Z
2026-02-24 22:50:00Z,,64034.5153336825,,,2026-02-25T10:11:07Z
2026-02-24 22:51:00Z,,64037.41057928493,,,2026-02-25T10:11:07Z
2026-02-24 22:52:00Z,,64017.98914735881,,,2026-02-25T10:11:07Z
2026-02-24 22:53:00Z,,63974.28297366478,,,2026-02-25T10:11:07Z
2026-02-24 22:54:00Z,,63993.94714437785,,,2026-02-25T10:11:07Z
2026-02-24 22:55:00Z,,64030.24036054665,,,2026-02-25T10:11:07Z
2026-02-24 22:56:00Z,,64082.88314241944,,,2026-02-25T10:11:07Z
2026-02-24 22:57:00Z,,64051.54990209408,,,2026-02-25T10:11:07Z
2026-02-24 22:58:00Z,,64095.92617779617,,,2026-02-25T10:11:07Z
2026-02-24 22:59:00Z,,64089.72623772443,,,2026-02-25T10:11:07Z
2026-02-24 23:00:00Z,,64087.32137344208,,,2026-02-25T10:11:07Z
2026-02-24 23:01:00Z,,64081.57693476903,,,2026-02-25T10:11:07Z
2026-02-24 23:02:00Z,,64072.01769162434,,,2026-02-25T10:11:07Z
2026-02-24 23:03:00Z,,64030.19506861941,,,2026-02-25T10:11:07Z
2026-02-24 23:04:00Z,,63975.96738289078,,,2026-02-25T10:11:07Z
2026-02-24 23:05:00Z,,63852.74864294046,,,2026-02-25T10:11:07Z
2026-02-24 23:06:00Z,,63857.36894023493,,,2026-02-25T10:11:07Z
2026-02-24 23:07:00Z,,63829.01718195948,,,2026-02-25T10:11:07Z
2026-02-24 23:08:00Z,,63853.78617829197,,,2026-02-25T10:11:07Z
2026-02-24 23:09:00Z,,63841.74214038673,,,2026-02-25T10:11:07Z
2026-02-24 23:10:00Z,,63852.00054525118,,,2026-02-25T10:11:07Z
2026-02-24 23:11:00Z,,63895.91029270767,,,2026-02-25T10:11:07Z
2026-02-24 23:12:00Z,,63998.31456132592,,,2026-02-25T10:11:07Z
2026-02-24 23:13:00Z,,63997.58910590875,,,2026-02-25T10:11:07Z
2026-02-24 23:14:00Z,,64043.38334500245,,,2026-02-25T10:11:07Z
2026-02-24 23:15:00Z,,64072.96284034998,,,2026-02-25T10:11:07Z
2026-02-24 23:16:00Z,,64060.32451651598,,,2026-02-25T10:11:07Z
2026-02-24 23:17:00Z,,64042.17767000525,,,2026-02-25T10:11:07Z
2026-02-24 23:18:00Z,,64063.91414891696,,,2026-02-25T10:11:07Z
2026-02-24 23:19:00Z,,64081.98407028578,,,2026-02-25T10:11:07Z
2026-02-24 23:20:00Z,,64114.85574987017,,,2026-02-25T10:11:07Z
2026-02-24 23:21:00Z,,64164.55543130448,,,2026-02-25T10:11:07Z
2026-02-24 23:22:00Z,,64156.38085659873,,,2026-02-25T10:11:07Z
2026-02-24 23:23:00Z,,64092.15528588282,,,2026-02-25T10:11:07Z
2026-02-24 23:24:00Z,,64099.91923472181,,,2026-02-25T10:11:07Z
2026-02-24 23:25:00Z,,64107.12541183853,,,2026-02-25T10:11:07Z
2026-02-24 23:26:00Z,,64135.50761176823,,,2026-02-25T10:11:07Z
2026-02-24 23:27:00Z,,64116.3887923591,,,2026-02-25T10:11:07Z
2026-02-24 23:28:00Z,,64163.27501904549,,,2026-02-25T10:11:07Z
2026-02-24 23:29:00Z,,64154.71778288006,,,2026-02-25T10:11:07Z
2026-02-24 23:30:00Z,,64148.49869540668,,,2026-02-25T10:11:07Z
2026-02-24 23:31:00Z,,64149.30659752311,,,2026-02-25T10:11:07Z
2026-02-24 23:32:00Z,,64130.65401508052,,,2026-02-25T10:11:07Z
2026-02-24 23:33:00Z,,64106.57225754314,,,2026-02-25T10:11:07Z
2026-02-24 23:34:00Z,,64129.01757260568,,,2026-02-25T10:11:07Z
2026-02-24 23:35:00Z,,64140.73103011928,,,2026-02-25T10:11:07Z
2026-02-24 23:36:00Z,,64187.79853514907,,,2026-02-25T10:11:07Z
2026-02-24 23:37:00Z,,64174.10223764521,,,2026-02-25T10:11:07Z
2026-02-24 23:38:00Z,,64199.34272749232,,,2026-02-25T10:11:07Z
2026-02-24 23:39:00Z,,64196.43137911989,,,2026-02-25T10:11:07Z
2026-02-24 23:40:00Z,,64180.52009154967,,,2026-02-25T10:11:07Z
2026-02-24 23:41:00Z,,64190.10082846483,,,2026-02-25T10:11:07Z
2026-02-24 23:42:00Z,,64190.29821623937,,,2026-02-25T10:11:07Z
2026-02-24 23:43:00Z,,64114.22658700714,,,2026-02-25T10:11:07Z
2026-02-24 23:44:00Z,,64109.00860758926,,,2026-02-25T10:11:07Z
2026-02-24 23:45:00Z,,64097.50667798059,,,2026-02-25T10:11:07Z
2026-02-24 23:46:00Z,,64072.11935692967,,,2026-02-25T10:11:07Z
2026-02-24 23:47:00Z,,64083.46542069808,,,2026-02-25T10:11:07Z
2026-02-24 23:48:00Z,,64068.9974301238,,,2026-02-25T10:11:07Z
2026-02-24 23:49:00Z,,64050.35956876891,,,2026-02-25T10:11:07Z
2026-02-24 23:50:00Z,,64047.73786679887,,,2026-02-25T10:11:07Z
2026-02-24 23:51:00Z,,64049.68698875801,,,2026-02-25T10:11:07Z
2026-02-24 23:52:00Z,,64037.35543835695,,,2026-02-25T10:11:07Z
2026-02-24 23:53:00Z,,64038.51512582223,,,2026-02-25T10:11:07Z
2026-02-24 23:54:00Z,,64001.06947383215,,,2026-02-25T10:11:07Z
2026-02-24 23:55:00Z,,64035.98179646968,,,2026-02-25T10:11:07Z
2026-02-24 23:56:00Z,,64045.0451176608,,,2026-02-25T10:11:07Z
2026-02-24 23:57:00Z,,64042.31137262878,,,2026-02-25T10:11:07Z
2026-02-24 23:58:00Z,,64052.58653172023,,,2026-02-25T10:11:07Z
2026-02-24 23:59:00Z,,64030.30897307361,,,2026-02-25T10:11:07Z
2026-02-25 00:00:00Z,,64047.83417961904,,,2026-02-25T10:11:07Z
2026-02-25 00:01:00Z,,64017.61200448097,,,2026-02-25T10:11:07Z
2026-02-25 00:02:00Z,,64042.4736292687,,,2026-02-25T10:11:07Z
2026-02-25 00:03:00Z,,64015.85714476995,,,2026-02-25T10:11:07Z
2026-02-25 00:04:00Z,,64012.82553741354,,,2026-02-25T10:11:07Z
2026-02-25 00:05:00Z,,64045.40750008831,,,2026-02-25T10:11:07Z
2026-02-25 00:06:00Z,,64038.37992595661,,,2026-02-25T10:11:07Z
2026-02-25 00:07:00Z,,64020.75338902537,,,2026-02-25T10:11:07Z
2026-02-25 00:08:00Z,,64024.58199579281,,,2026-02-25T10:11:07Z
2026-02-25 00:09:00Z,,63966.10752460815,,,2026-02-25T10:11:07Z
2026-02-25 00:10:00Z,,63965.55413156907,,,2026-02-25T10:11:07Z
2026-02-25 00:11:00Z,,63968.06540861582,,,2026-02-25T10:11:07Z
2026-02-25 00:12:00Z,,63974.54007872988,,,2026-02-25T10:11:07Z
2026-02-25 00:13:00Z,,63917.49347234367,,,2026-02-25T10:11:07Z
2026-02-25 00:14:00Z,,63886.03181575127,,,2026-02-25T10:11:07Z
2026-02-25 00:15:00Z,,63920.40914810241,,,2026-02-25T10:11:07Z
2026-02-25 00:16:00Z,,63941.84830471782,,,2026-02-25T10:11:07Z
2026-02-25 00:17:00Z,,63930.76291712692,,,2026-02-25T10:11:07Z
2026-02-25 00:18:00Z,,63967.89000756916,,,2026-02-25T10:11:07Z
2026-02-25 00:19:00Z,,64006.77949082368,,,2026-02-25T10:11:07Z
2026-02-25 00:20:00Z,,63954.62193552178,,,2026-02-25T10:11:07Z
2026-02-25 00:21:00Z,,63966.44879080634,,,2026-02-25T10:11:07Z
2026-02-25 00:22:00Z,,63965.09051450487,,,2026-02-25T10:11:07Z
2026-02-25 00:23:00Z,,63951.96967998613,,,2026-02-25T10:11:07Z
2026-02-25 00:24:00Z,,64009.66198608628,,,2026-02-25T10:11:07Z
2026-02-25 00:25:00Z,,64009.00007649722,,,2026-02-25T10:11:07Z
2026-02-25 00:26:00Z,,63946.93092955701,,,2026-02-25T10:11:07Z
2026-02-25 00:27:00Z,,63931.7370780431,,,2026-02-25T10:11:07Z
2026-02-25 00:28:00Z,,63925.98138968113,,,2026-02-25T10:11:07Z
2026-02-25 00:29:00Z,,63928.15658545317,,,2026-02-25T10:11:07Z
2026-02-25 00:30:00Z,,63993.08440945107,,,2026-02-25T10:11:07Z
2026-02-25 00:31:00Z,,63987.35748959064,,,2026-02-25T10:11:07Z
2026-02-25 00:32:00Z,,63995.50400536363,,,2026-02-25T10:11:07Z
2026-02-25 00:33:00Z,,64004.69463960099,,,2026-02-25T10:11:07Z
2026-02-25 00:34:00Z,,64010.47349105091,,,2026-02-25T10:11:07Z
2026-02-25 00:35:00Z,,64042.95407691462,,,2026-02-25T10:11:07Z
2026-02-25 00:36:00Z,,64083.58098584349,,,2026-02-25T10:11:07Z
2026-02-25 00:37:00Z,,64115.75651785265,,,2026-02-25T10:11:07Z
2026-02-25 00:38:00Z,,64122.97493473939,,,2026-02-25T10:11:07Z
2026-02-25 00:39:00Z,,64146.98454061331,,,2026-02-25T10:11:07Z
2026-02-25 00:40:00Z,,64102.88360202051,,,2026-02-25T10:11:07Z
2026-02-25 00:41:00Z,,64107.55682766329,,,2026-02-25T10:11:07Z
2026-02-25 00:42:00Z,,64156.78404457578,,,2026-02-25T10:11:07Z
2026-02-25 00:43:00Z,,64147.69149282431,,,2026-02-25T10:11:07Z
2026-02-25 00:44:00Z,,64219.42904969725,,,2026-02-25T10:11:07Z
2026-02-25 00:45:00Z,,64185.89436778652,,,2026-02-25T10:11:07Z
2026-02-25 00:46:00Z,,64163.94086921671,,,2026-02-25T10:11:07Z
2026-02-25 00:47:00Z,,64171.41923348967,,,2026-02-25T10:11:07Z
2026-02-25 00:48:00Z,,64116.60165050698,,,2026-02-25T10:11:07Z
2026-02-25 00:49:00Z,,64187.34877318954,,,2026-02-25T10:11:07Z
2026-02-25 00:50:00Z,,64245.98306523047,,,2026-02-25T10:11:07Z
2026-02-25 00:51:00Z,,64250.25083465328,,,2026-02-25T10:11:07Z
2026-02-25 00:52:00Z,,64227.96336456289,,,2026-02-25T10:11:07Z
2026-02-25 00:53:00Z,,64213.17263749907,,,2026-02-25T10:11:07Z
2026-02-25 00:54:00Z,,64249.68781758041,,,2026-02-25T10:11:07Z
2026-02-25 00:55:00Z,,64282.29232514398,,,2026-02-25T10:11:07Z
2026-02-25 00:56:00Z,,64259.66650808789,,,2026-02-25T10:11:07Z
2026-02-25 00:57:00Z,,64217.0788209922,,,2026-02-25T10:11:07Z
2026-02-25 00:58:00Z,,64176.54636549929,,,2026-02-25T10:11:07Z
2026-02-25 00:59:00Z,,64189.10403668951,,,2026-02-25T10:11:07Z
2026-02-25 01:00:00Z,,64118.95116932287,,,2026-02-25T10:11:07Z
2026-02-25 01:01:00Z,,64204.3140456823,,,2026-02-25T10:11:07Z
2026-02-25 01:02:00Z,,64240.47715181729,,,2026-02-25T10:11:07Z
2026-02-25 01:03:00Z,,64279.50435084894,,,2026-02-25T10:11:07Z
2026-02-25 01:04:00Z,,64252.55310306656,,,2026-02-25T10:11:07Z
2026-02-25 01:05:00Z,,64249.47114660821,,,2026-02-25T10:11:07Z
2026-02-25 01:06:00Z,,64321.46869820129,,,2026-02-25T10:11:07Z
2026-02-25 01:07:00Z,,64381.990040356,,,2026-02-25T10:11:07Z
2026-02-25 01:08:00Z,,64396.31179809103,,,2026-02-25T10:11:07Z
2026-02-25 01:09:00Z,,64384.81870646411,,,2026-02-25T10:11:07Z
2026-02-25 01:10:00Z,,64824.5872383386,,,2026-02-25T10:11:07Z
2026-02-25 01:11:00Z,,65310.88010071344,,,2026-02-25T10:11:07Z
2026-02-25 01:12:00Z,,65715.93935371157,,,2026-02-25T10:11:07Z
2026-02-25 01:13:00Z,,65674.25875605312,,,2026-02-25T10:11:07Z
2026-02-25 01:14:00Z,,65577.97533606607,,,2026-02-25T10:11:07Z
2026-02-25 01:15:00Z,,65407.59701538757,,,2026-02-25T10:11:07Z
2026-02-25 01:16:00Z,,65653.5414728893,,,2026-02-25T10:11:07Z
2026-02-25 01:17:00Z,,65788.87954359733,,,2026-02-25T10:11:07Z
2026-02-25 01:18:00Z,,65786.67686410838,,,2026-02-25T10:11:07Z
2026-02-25 01:19:00Z,,65853.38320801943,,,2026-02-25T10:11:07Z
2026-02-25 01:20:00Z,,65800.76824934044,,,2026-02-25T10:11:07Z
2026-02-25 01:21:00Z,,66194.69543091346,,,2026-02-25T10:11:07Z
2026-02-25 01:22:00Z,,65996.68926166231,,,2026-02-25T10:11:07Z
2026-02-25 01:23:00Z,,65931.80269125791,,,2026-02-25T10:11:07Z
2026-02-25 01:24:00Z,,66002.97249359859,,,2026-02-25T10:11:07Z
2026-02-25 01:25:00Z,,66005.51766767225,,,2026-02-25T10:11:07Z
2026-02-25 01:26:00Z,,66119.49204801243,,,2026-02-25T10:11:07Z
2026-02-25 01:27:00Z,,66160.72424940023,,,2026-02-25T10:11:07Z
2026-02-25 01:28:00Z,,66126.3132168927,,,2026-02-25T10:11:07Z
2026-02-25 01:29:00Z,,65915.02734518476,,,2026-02-25T10:11:07Z
2026-02-25 01:30:00Z,,65984.8321388774,,,2026-02-25T10:11:07Z
2026-02-25 01:31:00Z,,65995.30103002283,,,2026-02-25T10:11:07Z
2026-02-25 01:32:00Z,,65975.12876917029,,,2026-02-25T10:11:07Z
2026-02-25 01:33:00Z,,65998.4952071718,,,2026-02-25T10:11:07Z
2026-02-25 01:34:00Z,,65984.17157234227,,,2026-02-25T10:11:07Z
2026-02-25 01:35:00Z,,66174.09770226062,,,2026-02-25T10:11:07Z
2026-02-25 01:36:00Z,,66073.85421608615,,,2026-02-25T10:11:07Z
2026-02-25 01:37:00Z,,66067.25088588115,,,2026-02-25T10:11:07Z
2026-02-25 01:38:00Z,,66129.70597905495,,,2026-02-25T10:11:07Z
2026-02-25 01:39:00Z,,66117.70727726756,,,2026-02-25T10:11:07Z
2026-02-25 01:40:00Z,,66061.77882800747,,,2026-02-25T10:11:07Z
2026-02-25 01:41:00Z,,66013.79934570674,,,2026-02-25T10:11:07Z
2026-02-25 01:42:00Z,,66008.18669384907,,,2026-02-25T10:11:07Z
2026-02-25 01:43:00Z,,65907.15740546999,,,2026-02-25T10:11:07Z
2026-02-25 01:44:00Z,,65782.75685796676,,,2026-02-25T10:11:07Z
2026-02-25 01:45:00Z,,65935.71043501083,,,2026-02-25T10:11:07Z
2026-02-25 01:46:00Z,,65896.52937471273,,,2026-02-25T10:11:07Z
2026-02-25 01:47:00Z,,65966.78268538747,,,2026-02-25T10:11:07Z
2026-02-25 01:48:00Z,,66028.6182012672,,,2026-02-25T10:11:07Z
2026-02-25 01:49:00Z,,66002.83906413516,,,2026-02-25T10:11:07Z
2026-02-25 01:50:00Z,,65910.47236955843,,,2026-02-25T10:11:07Z
2026-02-25 01:51:00Z,,65936.20689222934,,,2026-02-25T10:11:07Z
2026-02-25 01:52:00Z,,65846.95694340683,,,2026-02-25T10:11:07Z
2026-02-25 01:53:00Z,,65836.09984808117,,,2026-02-25T10:11:07Z
2026-02-25 01:54:00Z,,65867.94444936751,,,2026-02-25T10:11:07Z
2026-02-25 01:55:00Z,,65884.97361567942,,,2026-02-25T10:11:07Z
2026-02-25 01:56:00Z,,65846.0622289382,,,2026-02-25T10:11:07Z
2026-02-25 01:57:00Z,,65899.56423603576,,,2026-02-25T10:11:07Z
2026-02-25 01:58:00Z,,65901.55395742532,,,2026-02-25T10:11:07Z
2026-02-25 01:59:00Z,,65865.5958122964,,,2026-02-25T10:11:07Z
2026-02-25 02:00:00Z,,65953.52082644434,,,2026-02-25T10:11:07Z
2026-02-25 02:01:00Z,,66021.3129948234,,,2026-02-25T10:11:07Z
2026-02-25 02:02:00Z,,65951.5101593788,,,2026-02-25T10:11:07Z
2026-02-25 02:03:00Z,,65960.30667609803,,,2026-02-25T10:11:07Z
2026-02-25 02:04:00Z,,65910.97309058912,,,2026-02-25T10:11:07Z
2026-02-25 02:05:00Z,,65910.04314677043,,,2026-02-25T10:11:07Z
2026-02-25 02:06:00Z,,66190.28591001235,,,2026-02-25T10:11:07Z
2026-02-25 02:07:00Z,,66230.2672926053,,,2026-02-25T10:11:07Z
2026-02-25 02:08:00Z,,66216.93590023404,,,2026-02-25T10:11:07Z
2026-02-25 02:09:00Z,,66045.23365953253,,,2026-02-25T10:11:07Z
2026-02-25 02:10:00Z,,66058.73219335769,,,2026-02-25T10:11:07Z
2026-02-25 02:11:00Z,,66087.55543385583,,,2026-02-25T10:11:07Z
2026-02-25 02:12:00Z,,66219.72900382368,,,2026-02-25T10:11:07Z
2026-02-25 02:13:00Z,,66162.8151184746,,,2026-02-25T10:11:07Z
2026-02-25 02:14:00Z,,66201.25904804331,,,2026-02-25T10:11:07Z
2026-02-25 02:15:00Z,,66127.33703443484,,,2026-02-25T10:11:07Z
2026-02-25 02:16:00Z,,66122.57163740005,,,2026-02-25T10:11:07Z
2026-02-25 02:17:00Z,,66180.54691123648,,,2026-02-25T10:11:07Z
2026-02-25 02:18:00Z,,66076.32395726959,,,2026-02-25T10:11:07Z
2026-02-25 02:19:00Z,,66108.45788046048,,,2026-02-25T10:11:07Z
2026-02-25 02:20:00Z,,66149.26798256738,,,2026-02-25T10:11:07Z
2026-02-25 02:21:00Z,,66144.61017077656,,,2026-02-25T10:11:07Z
2026-02-25 02:22:00Z,,66115.30237984251,,,2026-02-25T10:11:07Z
2026-02-25 02:23:00Z,,66075.02958782318,,,2026-02-25T10:11:07Z
2026-02-25 02:24:00Z,,66068.00405157998,,,2026-02-25T10:11:07Z
2026-02-25 02:25:00Z,,66062.98761171805,,,2026-02-25T10:11:07Z
2026-02-25 02:26:00Z,,66086.17858073067,,,2026-02-25T10:11:07Z
2026-02-25 02:27:00Z,,66137.59018290137,,,2026-02-25T10:11:07Z
2026-02-25 02:28:00Z,,66116.30150940348,,,2026-02-25T10:11:07Z
2026-02-25 02:29:00Z,,66082.0110807337,,,2026-02-25T10:11:07Z
2026-02-25 02:30:00Z,,66106.4215057163,,,2026-02-25T10:11:07Z
2026-02-25 02:31:00Z,,66087.43955043191,,,2026-02-25T10:11:07Z
2026-02-25 02:32:00Z,,66038.54613988445,,,2026-02-25T10:11:07Z
2026-02-25 02:33:00Z,,65957.75291164346,,,2026-02-25T10:11:07Z
2026-02-25 02:34:00Z,,65922.75249814538,,,2026-02-25T10:11:07Z
2026-02-25 02:35:00Z,,65976.89346190698,,,2026-02-25T10:11:07Z
2026-02-25 02:36:00Z,,65977.83538398662,,,2026-02-25T10:11:07Z
2026-02-25 02:37:00Z,,65979.23937100077,,,2026-02-25T10:11:07Z
2026-02-25 02:38:00Z,,65984.5677098856,,,2026-02-25T10:11:07Z
2026-02-25 02:39:00Z,,65940.56675816487,,,2026-02-25T10:11:07Z
2026-02-25 02:40:00Z,,65907.25591148579,,,2026-02-25T10:11:07Z
2026-02-25 02:41:00Z,,65894.70334620209,,,2026-02-25T10:11:07Z
2026-02-25 02:42:00Z,,65870.68341401231,,,2026-02-25T10:11:07Z
2026-02-25 02:43:00Z,,65920.76568450395,,,2026-02-25T10:11:07Z
2026-02-25 02:44:00Z,,65901.56501596172,,,2026-02-25T10:11:07Z
2026-02-25 02:45:00Z,,65905.23581621303,,,2026-02-25T10:11:07Z
2026-02-25 02:46:00Z,,65942.02524850627,,,2026-02-25T10:11:07Z
2026-02-25 02:47:00Z,,65948.27499258459,,,2026-02-25T10:11:07Z
2026-02-25 02:48:00Z,,65938.34391950932,,,2026-02-25T10:11:07Z
2026-02-25 02:49:00Z,,65946.27229506381,,,2026-02-25T10:11:07Z
2026-02-25 02:50:00Z,,65991.82197322817,,,2026-02-25T10:11:07Z
2026-02-25 02:51:00Z,,65944.5575300245,,,2026-02-25T10:11:07Z
2026-02-25 02:52:00Z,,65876.44701898695,,,2026-02-25T10:11:07Z
2026-02-25 02:53:00Z,,65934.53419781323,,,2026-02-25T10:11:07Z
2026-02-25 02:54:00Z,,65915.31256876429,,,2026-02-25T10:11:07Z
2026-02-25 02:55:00Z,,65938.90316420629,,,2026-02-25T10:11:07Z
2026-02-25 02:56:00Z,,65887.27235090344,,,2026-02-25T10:11:07Z
2026-02-25 02:57:00Z,,65845.7191218622,,,2026-02-25T10:11:07Z
2026-02-25 02:58:00Z,,65871.58836070953,,,2026-02-25T10:11:07Z
2026-02-25 02:59:00Z,,65851.45474972548,,,2026-02-25T10:11:07Z
2026-02-25 03:00:00Z,,65868.9642197774,,,2026-02-25T10:11:07Z
2026-02-25 03:01:00Z,,65840.7027930319,,,2026-02-25T10:11:07Z
2026-02-25 03:02:00Z,,65806.78701523034,,,2026-02-25T10:11:07Z
2026-02-25 03:03:00Z,,65834.70583489831,,,2026-02-25T10:11:07Z
2026-02-25 03:04:00Z,,65845.69568996545,,,2026-02-25T10:11:07Z
2026-02-25 03:05:00Z,,65913.84392767765,,,2026-02-25T10:11:07Z
2026-02-25 03:06:00Z,,65902.70080949957,,,2026-02-25T10:11:07Z
2026-02-25 03:07:00Z,,65845.36825720145,,,2026-02-25T10:11:07Z
2026-02-25 03:08:00Z,,65816.03570731376,,,2026-02-25T10:11:07Z
2026-02-25 03:09:00Z,,65854.46858744249,,,2026-02-25T10:11:07Z
